"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","Domain","Vocabulary","Ancestors"
"","42902468","1359581","insulin glulisine, human 100 UNT/ML Pen Injector","Clinical Drug","Standard","12/02/2012","12/30/2099","0","4","Drug","RxNorm",""
"","42902371","1359484","insulin glulisine, human 100 UNT/ML Pen Injector [Apidra]","Branded Drug","Standard","12/02/2012","12/30/2099","4","4","Drug","RxNorm",""
"","2919642","OMOP5136460","insulin glulisine, human 100 UNT/ML Pen Injector [Apidra] Box of 5","Branded Drug Box","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43516859","OMOP2803974","Insulin, Glulisine, Human 100 UNT/ML Pen Injector [APIDRA SOLOSTAR]","Branded Drug","Standard","08/28/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43515134","OMOP2802249","Insulin, Glulisine, Human 100 UNT/ML Pen Injector Box of 5","Clinical Drug Box","Standard","08/28/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35412958","OMOP1146543","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36884125","OMOP988426","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Actrapid]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36890950","OMOP1000080","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Actrapid] Box of 1","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36883154","OMOP995501","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Actrapid] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35410711","OMOP1144296","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Apidra]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21154010","OMOP257190","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Apidra] Box of 1","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41094424","OMOP2292386","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Apidra] Box of 10","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41062824","OMOP2260786","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Apidra] Box of 3","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41125650","OMOP2323612","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Apidra] Box of 4","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21114664","OMOP257191","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Apidra] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41219444","OMOP2417406","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Apidra] Box of 6","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40969268","OMOP2167230","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Apidra] Box of 9","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43160970","OMOP483026","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [APIDRA SOLOSTAR]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43204830","OMOP483027","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [APIDRA SOLOSTAR] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21065547","OMOP257188","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe Box of 1","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41272341","OMOP2470303","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe Box of 10","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41085399","OMOP2283361","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe Box of 3","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41116586","OMOP2314548","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe Box of 4","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21154009","OMOP257189","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe Box of 5","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40835734","OMOP2033696","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe Box of 6","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41085398","OMOP2283360","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe Box of 9","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36889005","OMOP993508","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Insuman]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36892957","OMOP993522","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Insuman] Box of 1","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36884124","OMOP999888","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [Insuman] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43163147","OMOP502458","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [UMULINE RAPIDE]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43163148","OMOP502459","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [UMULINE RAPIDE] Box of 1","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43174162","OMOP502460","Insulin, Glulisine, Human 100 UNT/ML Prefilled Syringe [UMULINE RAPIDE] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43206909","OMOP502456","Insulin, Glulisine, Human 100 UNT/ML [UMULINE RAPIDE]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40951514","OMOP2149476","Insulin, Glulisine, Human 10 UNT/ML","Clinical Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41109831","OMOP2307793","Insulin, Glulisine, Human 10 UNT/ML [Apidra]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41179138","OMOP2377100","Insulin, Glulisine, Human 10 UNT/ML Injectable Solution","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40844780","OMOP2042742","Insulin, Glulisine, Human 10 UNT/ML Injectable Solution [Apidra]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41157156","OMOP2355118","Insulin, Glulisine, Human 10 UNT/ML Injectable Solution [Apidra] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41210612","OMOP2408574","Insulin, Glulisine, Human 10 UNT/ML Injectable Solution Box of 5","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35147275","OMOP4804350","Insulin, Glulisine, Human 300 UNT","Clinical Drug Comp","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35145951","OMOP4803036","Insulin, Glulisine, Human 300 UNT [Apidra]","Branded Drug Comp","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35135949","OMOP4793134","Insulin, Glulisine, Human 300 UNT Prefilled Syringe","Clinical Drug","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35146096","OMOP4803178","Insulin, Glulisine, Human 300 UNT Prefilled Syringe [Apidra]","Branded Drug","Standard","03/10/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40858111","OMOP2056073","Insulin, Glulisine, Human 33.3 UNT/ML","Clinical Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40953450","OMOP2151412","Insulin, Glulisine, Human 33.3 UNT/ML [Apidra]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40960372","OMOP2158334","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41000601","OMOP2198563","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution [Apidra]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40906888","OMOP2104850","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution [Apidra] Box of 10","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40969269","OMOP2167231","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution [Apidra] Box of 3","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41188237","OMOP2386199","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution [Apidra] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41157160","OMOP2355122","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution [Apidra] Box of 6","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41157159","OMOP2355121","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution [Apidra] Box of 9","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41022560","OMOP2220522","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution Box of 10","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40835737","OMOP2033699","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution Box of 3","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40835736","OMOP2033698","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution Box of 5","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41179140","OMOP2377102","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution Box of 6","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40835735","OMOP2033697","Insulin, Glulisine, Human 33.3 UNT/ML Injectable Solution Box of 9","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41210614","OMOP2408576","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41188236","OMOP2386198","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe [Apidra]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41312630","OMOP2510592","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe [Apidra] Box of 10","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41000600","OMOP2198562","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe [Apidra] Box of 3","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41188235","OMOP2386197","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe [Apidra] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40938246","OMOP2136208","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe [Apidra] Box of 6","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41250474","OMOP2448436","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe [Apidra] Box of 9","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41148099","OMOP2346061","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe Box of 10","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40897943","OMOP2095905","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe Box of 3","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41179139","OMOP2377101","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe Box of 5","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41241535","OMOP2439497","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe Box of 6","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41053846","OMOP2251808","Insulin, Glulisine, Human 33.3 UNT/ML Prefilled Syringe Box of 9","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42925859","OMOP4652684","Insulin, Glulisine, Human 3.49 MG/ML","Clinical Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42925858","OMOP4652683","Insulin, Glulisine, Human 3.49 MG/ML [Apidra]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2055243","OMOP4956025","insulin glulisine, human 3.49 MG/ML [APIDRA SOLOSTAR]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42925857","OMOP4652682","Insulin, Glulisine, Human 3.49 MG/ML Injectable Solution","Clinical Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42925856","OMOP4652681","Insulin, Glulisine, Human 3.49 MG/ML Injectable Solution [Apidra]","Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42925855","OMOP4652680","Insulin, Glulisine, Human 3.49 MG/ML Pen Injector","Clinical Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42925854","OMOP4652679","Insulin, Glulisine, Human 3.49 MG/ML Pen Injector [Apidra]","Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2055242","OMOP4956024","insulin glulisine, human 3.49 MG/ML Pen Injector [APIDRA SOLOSTAR]","Branded Drug","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36879529","OMOP990496","Insulin, Glulisine, Human 400 UNT/ML","Clinical Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43163149","OMOP502461","Insulin, Glulisine, Human 400 UNT/ML [Insuman]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36891725","OMOP988112","Insulin, Glulisine, Human 400 UNT/ML Prefilled Syringe","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36891724","OMOP989016","Insulin, Glulisine, Human 400 UNT/ML Prefilled Syringe Box of 1","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43174163","OMOP502463","Insulin, Glulisine, Human 400 UNT/ML Prefilled Syringe [Insuman]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43185006","OMOP502464","Insulin, Glulisine, Human 400 UNT/ML Prefilled Syringe [Insuman] Box of 1","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36881800","OMOP997655","Insulin, Glulisine, Human Cartridge","Clinical Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43516691","OMOP2803806","Insulin, Glulisine, Human Cartridge [Apidra]","Branded Drug Form","Standard","08/28/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43290527","OMOP552007","Insulin, Glulisine, Human Cartridge [APIDRA SOLOSTAR]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36214704","1157464","insulin glulisine, human Injectable Product","Clinical Dose Group","Classification","07/31/2016","12/30/2099","0","7","Drug","RxNorm",""
"","40051353","485209","insulin glulisine, human Injectable Solution","Clinical Drug Form","Standard","12/31/1969","12/30/2099","0","3","Drug","RxNorm",""
"","40153110","803193","insulin glulisine, human Injectable Solution [Apidra]","Branded Drug Form","Standard","08/30/2008","12/30/2099","0","3","Drug","RxNorm",""
"","43515475","OMOP2802590","Insulin, Glulisine, Human Injectable Solution [APIDRA SOLOSTAR]","Branded Drug Form","Standard","08/28/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36892502","OMOP991207","Insulin, Glulisine, Human Injection","Clinical Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42614416","OMOP5159490","insulin glulisine, human Injection [Apidra]","Branded Drug Form","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2919643","OMOP5136461","insulin glulisine, human Injection [Apidra]","Branded Drug Form","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43274353","OMOP552006","Insulin, Glulisine, Human Injection [APIDRA SOLOSTAR]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","46233875","1651313","insulin glulisine, human Pen Injector","Clinical Drug Form","Standard","07/05/2015","12/30/2099","0","4","Drug","RxNorm",""
"","46233876","1651315","insulin glulisine, human Pen Injector [Apidra]","Branded Drug Form","Standard","07/05/2015","12/30/2099","0","4","Drug","RxNorm",""
"","43514656","OMOP2801771","Insulin, Glulisine, Human Pen Injector [APIDRA SOLOSTAR]","Branded Drug Form","Standard","08/28/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42481595","OMOP417173","Insulin, Glulisine, Human Prefilled Syringe","Clinical Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36893535","OMOP1004293","Insulin, Glulisine, Human Prefilled Syringe [Actrapid]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42480411","OMOP417174","Insulin, Glulisine, Human Prefilled Syringe [Apidra]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43160969","OMOP483023","Insulin, Glulisine, Human Prefilled Syringe [APIDRA SOLOSTAR]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36891558","OMOP991818","Insulin, Glulisine, Human Prefilled Syringe [Insuman]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43217950","OMOP502455","Insulin, Glulisine, Human Prefilled Syringe [UMULINE RAPIDE]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","1550023","86009","insulin lispro","Ingredient","Standard","12/31/1969","12/30/2099","18","36","Drug","RxNorm",""
"","41107908","OMOP2305870","Insulin Lispro 0.1 UNT/ML","Clinical Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40922261","OMOP2120223","Insulin Lispro 0.1 UNT/ML [Humalog]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40929052","OMOP2127014","Insulin Lispro 0.1 UNT/ML Injectable Solution","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41210595","OMOP2408557","Insulin Lispro 0.1 UNT/ML Injectable Solution Box of 1","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40866811","OMOP2064773","Insulin Lispro 0.1 UNT/ML Injectable Solution Box of 5","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41312561","OMOP2510523","Insulin Lispro 0.1 UNT/ML Injectable Solution [Humalog]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41157076","OMOP2355038","Insulin Lispro 0.1 UNT/ML Injectable Solution [Humalog] Box of 1","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41219376","OMOP2417338","Insulin Lispro 0.1 UNT/ML Injectable Solution [Humalog] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40969212","OMOP2167174","Insulin Lispro 0.1 UNT/ML Injectable Solution [Liprolog]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40875922","OMOP2073884","Insulin Lispro 0.1 UNT/ML Injectable Solution [Liprolog] Box of 1","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41281241","OMOP2479203","Insulin Lispro 0.1 UNT/ML Injectable Solution [Liprolog] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41296713","OMOP2494675","Insulin Lispro 0.1 UNT/ML [Liprolog]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2055027","OMOP4955797","insulin lispro 100 IU/ML","Clinical Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2055020","OMOP4955791","insulin lispro 100 IU/ML Cartridge","Clinical Drug","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2919323","OMOP5136139","insulin lispro 100 IU/ML Cartridge Box of 5","Clinical Drug Box","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2055019","OMOP4955790","insulin lispro 100 IU/ML Cartridge [Humalog]","Branded Drug","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2919322","OMOP5136138","insulin lispro 100 IU/ML Cartridge [Humalog] Box of 5","Branded Drug Box","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2055026","OMOP4955796","insulin lispro 100 IU/ML [Humalog]","Branded Drug Comp","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2055025","OMOP4955795","insulin lispro 100 IU/ML Injectable Solution","Clinical Drug","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2055023","OMOP4955794","insulin lispro 100 IU/ML Injectable Solution [Humalog]","Branded Drug","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2055022","OMOP4955793","insulin lispro 100 IU/ML Pen Injector","Clinical Drug","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2919325","OMOP5136141","insulin lispro 100 IU/ML Pen Injector Box of 5","Clinical Drug Box","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2055021","OMOP4955792","insulin lispro 100 IU/ML Pen Injector [Humalog]","Branded Drug","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2919324","OMOP5136140","insulin lispro 100 IU/ML Pen Injector [Humalog] Box of 5","Branded Drug Box","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19095211","343076","insulin lispro 100 UNT/ML","Clinical Drug Comp","Standard","12/31/1969","12/30/2099","0","11","Drug","RxNorm",""
"","793220","1992166","insulin lispro 100 UNT/ML [Admelog]","Branded Drug Comp","Standard","02/04/2018","12/30/2099","0","0","Drug","RxNorm",""
"","46233977","1652647","insulin lispro 100 UNT/ML Cartridge","Clinical Drug","Standard","07/05/2015","12/30/2099","0","1","Drug","RxNorm",""
"","40866810","OMOP2064772","Insulin Lispro 100 UNT/ML Cartridge Box of 10","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40991582","OMOP2189544","Insulin Lispro 100 UNT/ML Cartridge Box of 20","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43268822","OMOP551949","Insulin Lispro 100 UNT/ML Cartridge Box of 5","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","46233978","1652648","insulin lispro 100 UNT/ML Cartridge [Humalog]","Branded Drug","Standard","07/05/2015","12/30/2099","0","1","Drug","RxNorm",""
"","40906835","OMOP2104797","Insulin Lispro 100 UNT/ML Cartridge [Humalog] Box of 10","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40906834","OMOP2104796","Insulin Lispro 100 UNT/ML Cartridge [Humalog] Box of 20","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41157074","OMOP2355036","Insulin Lispro 100 UNT/ML Cartridge [Humalog] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42957448","OMOP4683977","Insulin Lispro 100 UNT/ML Cartridge [HUMALOG MIX 25]","Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42957447","OMOP4683976","Insulin Lispro 100 UNT/ML Cartridge [HUMALOG MIX 50]","Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41188175","OMOP2386137","Insulin Lispro 100 UNT/ML Cartridge [Liprolog]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41125577","OMOP2323539","Insulin Lispro 100 UNT/ML Cartridge [Liprolog] Box of 10","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41062763","OMOP2260725","Insulin Lispro 100 UNT/ML Cartridge [Liprolog] Box of 5","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19016117","575151","insulin lispro 100 UNT/ML [Humalog]","Branded Drug Comp","Standard","09/10/2005","12/30/2099","0","11","Drug","RxNorm",""
"","43139879","OMOP492302","Insulin Lispro 100 UNT/ML [Humalog Mix]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21075532","OMOP258054","Insulin Lispro 100 UNT/ML [Humalog Mix25]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42957452","OMOP4683981","Insulin Lispro 100 UNT/ML [HUMALOG MIX 25]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21036121","OMOP258049","Insulin Lispro 100 UNT/ML [Humalog Mix50]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42957451","OMOP4683980","Insulin Lispro 100 UNT/ML [HUMALOG MIX 50]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","19058398","242120","insulin lispro 100 UNT/ML Injectable Solution","Clinical Drug","Standard","12/31/1969","12/30/2099","0","4","Drug","RxNorm",""
"","793223","1992169","insulin lispro 100 UNT/ML Injectable Solution [Admelog]","Branded Drug","Standard","02/04/2018","12/30/2099","0","0","Drug","RxNorm",""
