"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","Domain","Vocabulary","Ancestors"
"","40828485","OMOP2026447","Metformin 850 MG / sitagliptin 62.1 MG [Janumet]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41271884","OMOP2469846","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40991113","OMOP2189075","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet Box of 196","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40928548","OMOP2126510","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet Box of 28","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40991114","OMOP2189076","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet Box of 56","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41186997","OMOP2384959","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40843544","OMOP2041506","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 196","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41009623","OMOP2207585","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 196 by Axicorp","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41071949","OMOP2269911","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 196 by Cc","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41040692","OMOP2238654","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 196 by Merck","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41186996","OMOP2384958","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 28","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41009625","OMOP2207587","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 28 by Merck","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41280054","OMOP2478016","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 56","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40978266","OMOP2176228","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 56 by Axicorp","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40978265","OMOP2176227","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 56 by Cc","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40915892","OMOP2113854","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 56 by Eurim-Pharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41259333","OMOP2457295","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 56 by Kohlpharma","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41040693","OMOP2238655","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [Janumet] Box of 56 by Merck","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40843543","OMOP2041505","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [VELMETIA]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41093199","OMOP2291161","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [VELMETIA] Box of 196","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40947289","OMOP2145251","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [VELMETIA] Box of 196 by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40978264","OMOP2176226","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [VELMETIA] Box of 196 by Emra-Med","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41249258","OMOP2447220","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [VELMETIA] Box of 28","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40884998","OMOP2082960","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [VELMETIA] Box of 28 by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40999437","OMOP2197399","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [VELMETIA] Box of 56","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41103393","OMOP2301355","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [VELMETIA] Box of 56 by Berlin-Chemie","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41009624","OMOP2207586","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [VELMETIA] Box of 56 by Emra-Med","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40884997","OMOP2082959","Metformin 850 MG / sitagliptin 62.1 MG Oral Tablet [VELMETIA] Box of 56 by Eurim-Pharm","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41296460","OMOP2494422","Metformin 850 MG / sitagliptin 62.1 MG [VELMETIA]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42943170","OMOP4669802","Metformin 850 MG [TEVA METFORMIN]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41109595","OMOP2307557","Metformin 850 MG [Thiabet]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36785142","OMOP4773423","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet","Clinical Drug","Standard","08/31/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36785140","OMOP4773421","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet Box of 180","Clinical Drug Box","Standard","08/31/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36507936","OMOP4835693","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet Box of 30","Clinical Drug Box","Standard","09/03/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36785141","OMOP4773422","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet Box of 60","Clinical Drug Box","Standard","08/31/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36785139","OMOP4773420","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet [Eucreas]","Branded Drug","Standard","08/31/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36785136","OMOP4773417","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet [Eucreas] Box of 180","Branded Drug Box","Standard","08/31/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36785135","OMOP4773416","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet [Eucreas] Box of 180 by Novartis","Marketed Product","Standard","08/31/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36507637","OMOP4835211","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet [Eucreas] Box of 30","Branded Drug Box","Standard","09/03/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36504398","OMOP4836174","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet [Eucreas] Box of 30 by Novartis","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36785138","OMOP4773419","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet [Eucreas] Box of 60","Branded Drug Box","Standard","08/31/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36785137","OMOP4773418","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet [Eucreas] Box of 60 by Novartis","Marketed Product","Standard","08/31/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36509999","OMOP4836635","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet [Icandra]","Branded Drug","Standard","09/03/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36503953","OMOP4835730","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet [Icandra] Box of 30","Branded Drug Box","Standard","09/03/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36508530","OMOP4835088","Metformin 850 MG / vildagliptin 50 MG Delayed Release Oral Tablet [Icandra] Box of 30 by Novartis","Marketed Product","Standard","09/03/2019","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21042075","OMOP351541","Metformin 850 MG / vildagliptin 50 MG [Eucreas]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43283560","OMOP538326","Metformin 850 MG / vildagliptin 50 MG [Galvumet]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42942978","OMOP4669612","Metformin 850 MG / vildagliptin 50 MG [GALVUSMET]","Branded Drug Comp","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41046771","OMOP2244733","Metformin 850 MG / vildagliptin 50 MG [Icandra]","Branded Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21081251","OMOP351542","Metformin 850 MG / vildagliptin 50 MG Oral Tablet","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43261771","OMOP538327","Metformin 850 MG / vildagliptin 50 MG Oral Tablet Box of 10","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43283561","OMOP538332","Metformin 850 MG / vildagliptin 50 MG Oral Tablet Box of 120","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43294436","OMOP538328","Metformin 850 MG / vildagliptin 50 MG Oral Tablet Box of 180","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43272763","OMOP538331","Metformin 850 MG / vildagliptin 50 MG Oral Tablet Box of 30","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43272762","OMOP538329","Metformin 850 MG / vildagliptin 50 MG Oral Tablet Box of 360","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21081252","OMOP351543","Metformin 850 MG / vildagliptin 50 MG Oral Tablet Box of 60","Clinical Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21140123","OMOP351544","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40843542","OMOP2041504","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41197456","OMOP2395418","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 120 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41280053","OMOP2478015","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 180","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41228514","OMOP2426476","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 180 by Cc","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40978262","OMOP2176224","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 180 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40874759","OMOP2072721","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40947287","OMOP2145249","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 30 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41311402","OMOP2509364","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 360","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41197457","OMOP2395419","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 360 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21022396","OMOP351550","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 60","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21061609","OMOP351553","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 60 by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21140124","OMOP351551","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 60 by Mawdsley-Brooks","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21140125","OMOP351554","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 60 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21110740","OMOP351552","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] Box of 60 by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21090997","OMOP351548","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] by DE","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21100921","OMOP351546","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] by Mawdsley-Brooks","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21110739","OMOP351549","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21130190","OMOP351547","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Eucreas] by Waymade","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43272764","OMOP538333","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Galvumet]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43272765","OMOP538334","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Galvumet] Box of 10","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43272766","OMOP538337","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Galvumet] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43256452","OMOP538339","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Galvumet] Box of 180","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43278237","OMOP538335","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Galvumet] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43267261","OMOP538340","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Galvumet] Box of 360","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43278238","OMOP538336","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Galvumet] Box of 60","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42942977","OMOP4669611","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [GALVUSMET]","Branded Drug","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40936966","OMOP2134928","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Icandra]","Branded Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40905685","OMOP2103647","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Icandra] Box of 120","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40978263","OMOP2176225","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Icandra] Box of 120 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41155930","OMOP2353892","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Icandra] Box of 180","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40853749","OMOP2051711","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Icandra] Box of 180 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40936965","OMOP2134927","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Icandra] Box of 30","Branded Drug Box","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41134822","OMOP2332784","Metformin 850 MG / vildagliptin 50 MG Oral Tablet [Icandra] Box of 30 by Novartis","Marketed Product","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42722742","OMOP2735312","Metformin 85.3 MG/ML","Clinical Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42620452","OMOP2800593","Metformin 85.3 MG/ML Oral Solution","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42721921","OMOP2736535","Metformin 85.3 MG/ML Oral Suspension","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21149967","OMOP351435","Metformin 85 MG/ML","Clinical Drug Comp","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21100916","OMOP351436","Metformin 85 MG/ML Oral Solution","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21159918","OMOP351438","Metformin 85 MG/ML Oral Suspension","Clinical Drug","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36879852","OMOP1000803","Metformin Delayed Release Oral Tablet","Clinical Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","35774840","OMOP2776301","Metformin Delayed Release Oral Tablet [Glucient]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36888564","OMOP989018","Metformin Delayed Release Oral Tablet [Glucophage]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","36267026","OMOP3117901","Metformin Delayed Release Oral Tablet [Metformax]","Branded Drug Form","Standard","09/30/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43148691","OMOP473201","Metformin Delayed Release Oral Tablet [METFORMINE ACTAVIS]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43192730","OMOP473202","Metformin Delayed Release Oral Tablet [METFORMINE ALTER]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43159873","OMOP473203","Metformin Delayed Release Oral Tablet [METFORMINE ARROW]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43181782","OMOP473205","Metformin Delayed Release Oral Tablet [METFORMINE BGR]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43203800","OMOP473207","Metformin Delayed Release Oral Tablet [METFORMINE BIOGARAN]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43170780","OMOP473208","Metformin Delayed Release Oral Tablet [METFORMINE BLUEFISH]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43203801","OMOP473209","Metformin Delayed Release Oral Tablet [METFORMINE CRISTERS]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43203802","OMOP473210","Metformin Delayed Release Oral Tablet [METFORMINE EG]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43137747","OMOP473212","Metformin Delayed Release Oral Tablet [METFORMINE EVOLUGEN]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43203804","OMOP473213","Metformin Delayed Release Oral Tablet [METFORMINE ISOMED]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43170781","OMOP473214","Metformin Delayed Release Oral Tablet [METFORMINE MYLAN]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43170782","OMOP473215","Metformin Delayed Release Oral Tablet [METFORMINE PFIZER]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43214642","OMOP473216","Metformin Delayed Release Oral Tablet [METFORMINE PHR LAB]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43181783","OMOP473218","Metformin Delayed Release Oral Tablet [METFORMINE RANBAXY]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43148692","OMOP473219","Metformin Delayed Release Oral Tablet [METFORMINE RATIOPHARM]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43148693","OMOP473220","Metformin Delayed Release Oral Tablet [METFORMINE RPG]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43181784","OMOP473221","Metformin Delayed Release Oral Tablet [METFORMINE SANDOZ]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43148694","OMOP473222","Metformin Delayed Release Oral Tablet [METFORMINE SET]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43148695","OMOP473223","Metformin Delayed Release Oral Tablet [METFORMINE TEVA]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43212420","OMOP453618","Metformin Delayed Release Oral Tablet [METFORMINE ZENTIVA]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43181785","OMOP473224","Metformin Delayed Release Oral Tablet [METFORMINE ZYDUS]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43159875","OMOP473226","Metformin Disintegrating Oral Tablet","Clinical Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43146473","OMOP453620","Metformin Disintegrating Oral Tablet [METFORMINE MYLAN]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40063350","372804","metformin Extended Release Oral Tablet","Clinical Drug Form","Standard","12/31/1969","12/30/2099","0","119","Drug","RxNorm",""
"","42943211","OMOP4669843","Metformin Extended Release Oral Tablet [A FORMIN]","Branded Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","44030909","OMOP1025540","Metformin Extended Release Oral Tablet [Apo-Metformin]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41112749","OMOP2310711","Metformin Extended Release Oral Tablet [Aranka]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2058005","OMOP4958935","metformin Extended Release Oral Tablet [BAYFORMIN]","Branded Drug Form","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42943221","OMOP4669853","Metformin Extended Release Oral Tablet [BIFORMIN]","Branded Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41144364","OMOP2342326","Metformin Extended Release Oral Tablet [Biocos]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21140086","OMOP351017","Metformin Extended Release Oral Tablet [Bolamyn SR]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40956541","OMOP2154503","Metformin Extended Release Oral Tablet [Bonformin]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42943222","OMOP4669854","Metformin Extended Release Oral Tablet [CJ METFORMIN]","Branded Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2058002","OMOP4958932","metformin Extended Release Oral Tablet [DAIMIT]","Branded Drug Form","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42943225","OMOP4669857","Metformin Extended Release Oral Tablet [DAIMIT XR]","Branded Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","40823879","OMOP2021841","Metformin Extended Release Oral Tablet [Diabesin]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","41081530","OMOP2279492","Metformin Extended Release Oral Tablet [Diabetase]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43278200","OMOP538002","Metformin Extended Release Oral Tablet [Diabex]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42943212","OMOP4669844","Metformin Extended Release Oral Tablet [DIABEX XR]","Branded Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42943223","OMOP4669855","Metformin Extended Release Oral Tablet [DIABIC EXTENDED RELEASE]","Branded Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","43288986","OMOP538004","Metformin Extended Release Oral Tablet [Diaformin]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","21149947","OMOP351015","Metformin Extended Release Oral Tablet [Diagemet]","Branded Drug Form","Standard","08/23/2017","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42943226","OMOP4669858","Metformin Extended Release Oral Tablet [DIAMET]","Branded Drug Form","Standard","08/20/2018","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2058006","OMOP4958936","metformin Extended Release Oral Tablet [DIAMETONE]","Branded Drug Form","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","2058001","OMOP4958931","metformin Extended Release Oral Tablet [DIAMIN]","Branded Drug Form","Standard","07/30/2020","12/30/2099","0","0","Drug","RxNorm Extension",""
"","42614324","OMOP5159399","metformin Extended Release Oral Tablet [Diaxemet]","Branded Drug Form","Standard","06/29/2021","12/30/2099","0","0","Drug","RxNorm Extension",""
